기간	자치구	동	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10
2015	양천구	신월6동	958	1,137	42	118	73	73	23	32	19	24	20	27	2	6	9	13	1	13	6	17
2015	양천구	신월7동	215	977	69	154	194	200	32	41	28	53	44	54	10	27	12	13	1	2	16	29
2015	양천구	신정1동	27	27	91	287	21	21	58	75	44	87	35	50	23	58	18	24	1	1	14	34
2015	양천구	신정2동	49	49	58	255	66	69	41	68	14	21	47	65	14	39	17	21	-	-	17	43
2015	양천구	신정3동	259	259	70	196	239	251	57	82	42	80	63	86	18	51	24	37	-	-	26	53
2015	양천구	신정6동	30	30	18	63	17	17	46	65	2	5	15	26	9	40	10	14	-	-	11	24
2015	양천구	신정7동	133	133	44	135	82	82	34	58	10	23	35	58	11	29	8	8	-	-	14	33
2015	양천구	목5동	21	21	54	237	24	24	97	163	16	35	43	110	30	116	34	41	1	1	22	63
2015	양천구	신정4동	127	218	169	562	164	173	91	131	107	227	98	166	49	135	62	148	3	21	29	56
2015	강서구	소계	3,742	8,220	1,851	6,695	2,256	2,383	1,000	2,125	921	1,888	860	1,464	452	1,528	616	1,382	44	664	380	891
2015	강서구	염창동	142	732	108	417	113	138	75	473	35	88	48	67	35	99	12	14	7	175	20	51
2015	강서구	등촌1동	71	224	117	516	85	97	60	92	40	75	31	69	29	111	37	97	5	21	23	54
2015	강서구	등촌2동	79	276	32	100	60	61	21	29	17	27	23	29	15	47	6	11	-	-	14	27
2015	강서구	등촌3동	203	383	118	744	124	136	58	142	31	103	46	99	48	204	126	297	9	364	27	79
2015	강서구	화곡본동	134	134	91	237	131	134	53	91	54	95	41	56	11	34	15	23	-	-	21	41
2015	강서구	화곡2동	63	63	21	40	103	104	19	25	17	23	29	34	7	11	9	12	1	2	8	12
2015	강서구	화곡3동	85	85	83	290	75	78	43	70	41	90	49	83	29	85	18	26	1	2	18	45
2015	강서구	화곡4동	89	89	100	248	115	115	35	52	57	96	55	76	16	50	23	30	1	5	20	37
2015	강서구	화곡6동	82	723	169	604	90	95	48	82	122	329	43	87	26	86	15	20	3	11	19	42
2015	강서구	화곡8동	104	104	70	197	106	106	61	86	34	68	52	83	15	50	23	36	1	2	23	46
2015	강서구	가양1동	134	594	92	377	77	77	53	158	22	64	25	42	21	83	5	6	2	5	12	21
2015	강서구	가양2동	47	47	27	64	63	63	18	32	8	15	16	41	4	19	24	42	3	7	8	23
2015	강서구	가양3동	126	126	19	75	81	81	12	28	4	10	15	31	4	22	11	21	3	50	4	16
2015	강서구	발산1동	165	971	81	285	174	177	51	100	26	54	48	103	28	84	28	43	1	2	45	98
2015	강서구	공항동	77	638	147	551	96	112	40	61	73	157	38	52	20	79	11	19	1	3	17	43
2015	강서구	방화1동	1,429	1,429	143	451	190	218	104	156	61	111	86	135	35	78	33	43	1	5	26	67
2015	강서구	방화2동	120	608	122	504	128	131	45	59	63	89	44	79	31	162	161	556	2	4	19	43
2015	강서구	방화3동	190	592	32	110	109	110	23	43	13	24	25	35	10	39	10	14	-	-	8	22
2015	강서구	화곡1동	234	234	204	635	213	222	101	237	167	310	83	149	40	121	34	51	1	1	30	81
2015	강서구	우장산동	168	168	75	250	123	128	80	109	36	60	63	114	28	64	15	21	2	5	18	43
2015	구로구	소계	2,747	4,002	1,775	5,569	1,675	1,981	767	1,273	756	1,514	674	1,075	416	1,273	503	1,048	81	626	323	786
2015	구로구	신도림동	77	77	129	636	71	71	70	148	27	97	39	116	44	217	73	273	3	10	20	74
2015	구로구	구로1동	97	97	18	57	69	71	22	35	21	33	20	41	8	26	5	7	-	-	10	23
2015	구로구	구로3동	60	60	290	1,300	61	62	123	239	91	326	35	102	107	392	9	21	31	488	45	176
2015	구로구	구로4동	51	51	136	308	93	93	65	119	87	137	65	85	19	38	32	47	1	2	37	66
2015	구로구	구로5동	1,231	1,467	229	732	113	232	96	137	69	156	43	88	46	172	204	397	8	14	35	88
2015	구로구	고척1동	134	282	121	414	121	121	25	54	66	137	39	65	24	59	64	80	7	15	18	47
2015	구로구	고척2동	129	129	75	186	146	146	41	55	32	53	54	66	19	49	23	30	2	2	18	28
2015	구로구	개봉2동	145	145	58	172	121	122	39	57	36	76	51	78	15	31	11	18	2	9	15	39
2015	구로구	개봉3동	95	95	54	123	113	113	29	38	35	44	47	52	15	25	14	18	-	-	14	23
2015	구로구	오류1동	83	83	76	196	73	73	31	89	33	65	38	70	12	34	13	24	2	11	16	34
2015	구로구	오류2동	211	541	77	203	210	367	42	56	21	40	47	75	21	53	2	3	4	9	20	40
2015	구로구	수궁동	149	553	67	155	134	146	31	44	23	32	30	31	14	28	4	47	1	5	14	28
2015	구로구	가리봉동	27	27	59	111	40	40	22	29	71	98	30	33	8	17	8	11	-	-	6	12
2015	구로구	구로2동	108	108	269	694	141	155	90	122	98	152	75	98	41	82	21	43	16	44	36	70
2015	구로구	개봉1동	150	287	117	282	169	169	41	51	46	68	61	75	23	50	20	29	4	17	19	38
2015	금천구	소계	1,116	3,099	1,338	4,281	1,309	1,402	504	839	507	905	435	587	296	932	501	1,757	125	1,083	272	624
2015	금천구	가산동	81	177	446	1,885	195	229	176	376	94	266	34	83	146	564	333	1,467	87	966	75	270
2015	금천구	독산1동	179	1,488	183	538	161	166	58	98	65	111	41	58	32	87	33	83	14	62	33	55
2015	금천구	독산2동	104	254	78	193	110	114	33	51	39	59	51	56	9	20	9	11	2	4	11	22
2015	금천구	독산3동	86	206	127	285	148	156	58	68	73	102	70	78	11	31	23	28	5	11	32	56
2015	금천구	독산4동	58	58	76	186	78	83	23	31	50	78	37	48	14	35	3	3	3	7	16	26
2015	금천구	시흥1동	147	312	249	774	151	162	67	94	108	173	78	115	44	121	64	120	8	18	52	100
2015	금천구	시흥2동	139	139	7	15	110	111	18	25	5	10	19	24	8	20	3	4	-	-	8	15
2015	금천구	시흥3동	83	226	72	177	109	133	25	31	20	30	17	21	8	11	7	7	5	13	12	20
2015	금천구	시흥4동	142	142	22	47	130	131	17	24	18	28	34	38	12	16	9	9	1	2	15	25
2015	금천구	시흥5동	97	97	78	181	117	117	29	41	35	48	54	66	12	27	17	25	-	-	18	35
2015	영등포구	소계	1,423	2,758	2,643	9,764	2,149	3,050	945	1,670	1,026	2,184	656	1,196	733	2,612	650	1,599	76	1,406	434	1,138
2015	영등포구	여의동	11	11	631	3,384	23	42	144	379	157	493	48	152	246	1,198	39	176	16	732	96	338
2015	영등포구	당산1동	37	37	215	533	75	165	66	108	157	233	45	70	51	92	9	11	3	10	22	61
2015	영등포구	당산2동	47	299	147	546	53	55	96	174	55	133	35	74	52	156	12	18	9	40	28	87
2015	영등포구	양평1동	55	274	123	343	1,067	1,104	46	83	32	52	20	29	32	58	8	11	5	45	17	30
2015	영등포구	양평2동	55	638	126	380	67	742	52	87	43	93	21	24	40	107	5	8	8	31	23	46
2015	영등포구	신길1동	50	50	88	230	68	69	38	49	41	69	49	64	11	16	22	33	-	-	18	32
2015	영등포구	신길3동	59	59	58	121	69	69	28	34	27	42	39	42	9	26	36	53	-	-	12	16
2015	영등포구	신길4동	36	36	30	57	45	49	20	29	23	41	22	25	3	4	3	4	-	-	6	14
2015	영등포구	신길5동	53	53	34	101	66	76	13	18	20	37	19	20	9	29	6	12	-	-	8	18
2015	영등포구	신길6동	95	95	92	283	72	76	67	88	29	59	45	66	27	78	10	13	1	1	15	23
2015	영등포구	신길7동	25	25	35	112	24	24	15	18	15	26	13	18	12	30	2	2	1	2	7	20
2015	영등포구	대림1동	55	55	75	181	47	48	36	41	47	63	46	54	10	30	16	19	-	-	20	29
2015	영등포구	대림2동	41	41	73	180	51	51	38	46	69	125	55	80	13	27	20	34	2	5	9	20
2015	영등포구	대림3동	586	586	119	353	138	163	56	108	70	112	48	68	21	46	10	16	8	44	25	42
2015	영등포구	영등포본동	87	87	81	281	84	84	41	69	29	59	28	73	26	90	159	411	-	-	21	45
2015	영등포구	영등포동	15	15	436	1,764	50	53	93	162	129	395	55	206	103	440	249	700	10	20	62	202
2015	영등포구	도림동	45	189	50	132	81	84	34	42	35	50	37	45	8	10	5	6	1	1	8	14
2015	영등포구	문래동	71	208	230	783	69	96	62	135	48	102	31	86	60	175	39	72	12	475	37	101
2015	동작구	소계	1,083	1,192	1,271	4,057	924	1,027	737	1,150	610	1,353	603	1,050	459	1,481	277	465	22	291	318	777
2015	동작구	노량진2동	23	23	84	247	34	34	33	42	45	80	29	37	25	57	12	15	-	-	23	53
2015	동작구	상도1동	118	118	109	339	80	80	74	105	64	120	56	110	59	179	23	40	4	16	33	88
2015	동작구	상도2동	60	60	83	260	55	57	73	103	28	47	43	73	16	31	26	38	1	1	21	45
2015	동작구	상도3동	93	93	44	131	80	80	38	54	19	44	40	62	11	19	21	30	1	1	14	33
2015	동작구	상도4동	137	137	49	141	100	100	33	48	22	38	38	43	18	30	14	18	1	1	13	23
2015	동작구	사당1동	55	55	147	459	66	68	75	158	74	167	43	82	39	136	27	79	2	24	20	39
2015	동작구	사당3동	78	78	48	147	60	72	37	55	24	42	30	44	14	39	9	13	-	-	8	14
2015	동작구	사당4동	54	54	33	74	48	50	22	35	11	17	28	40	7	18	11	13	1	56	13	34
2015	동작구	사당5동	55	55	20	54	49	59	16	24	3	4	24	41	9	16	2	2	2	14	4	9
2015	동작구	대방동	103	212	80	316	62	66	58	104	46	112	36	64	28	95	16	23	2	9	23	42
2015	동작구	신대방1동	48	48	56	196	42	51	45	62	26	36	41	56	13	22	29	36	3	3	17	36
2015	동작구	신대방2동	44	44	108	340	47	52	38	57	25	62	35	57	39	150	12	22	3	163	23	66
2015	동작구	흑석동	73	73	138	421	70	75	70	110	82	184	54	119	49	192	27	41	1	2	28	70
2015	동작구	노량진1동	83	83	143	527	73	73	68	100	54	166	49	93	92	350	20	30	1	1	48	147
2015	동작구	사당2동	59	59	129	405	58	110	57	93	87	234	57	129	40	147	28	65	-	-	30	78
2015	관악구	소계	2,108	2,931	1,840	5,999	1,739	1,802	833	1,460	1,037	2,323	869	1,576	433	1,537	522	946	19	134	409	1,004
2015	관악구	보라매동	93	93	101	363	76	78	35	43	39	70	49	73	21	59	139	259	-	-	16	30
2015	관악구	청림동	42	42	16	35	39	41	25	40	14	26	19	29	8	21	3	3	-	-	6	13
2015	관악구	행운동	79	79	88	256	59	60	49	115	52	108	62	139	29	87	22	46	1	4	21	48
2015	관악구	낙성대동	33	238	136	574	35	40	32	63	101	232	33	86	34	138	7	9	2	3	29	92
2015	관악구	중앙동	470	470	84	308	51	51	45	91	52	92	38	76	19	88	13	16	2	17	8	21
2015	관악구	인헌동	78	78	65	198	77	77	41	72	31	65	40	68	25	57	17	24	-	-	26	58
2015	관악구	남현동	43	43	80	318	39	41	22	28	50	161	25	44	15	68	17	22	3	8	11	27
2015	관악구	서원동	57	57	143	585	53	53	34	67	108	374	33	131	42	213	63	200	-	-	24	80
2015	관악구	신원동	52	52	63	150	39	39	29	43	30	45	34	46	8	19	10	11	-	-	19	45
2015	관악구	서림동	98	430	69	188	60	60	26	40	17	27	23	30	16	32	6	8	-	-	11	21
2015	관악구	신사동	68	68	79	219	76	85	59	97	44	82	65	95	13	35	9	11	2	47	32	72
2015	관악구	신림동	31	31	154	664	26	35	76	156	140	340	51	129	33	123	46	80	-	-	32	105
2015	관악구	난향동	65	65	11	27	56	56	15	29	6	7	15	19	4	12	1	1	-	-	8	17
2015	관악구	조원동	33	33	138	402	362	370	51	77	75	147	48	81	24	67	26	36	2	3	14	30
2015	관악구	대학동	53	53	176	500	53	53	35	63	64	153	46	84	66	252	5	5	-	-	48	113
2015	관악구	은천동	148	434	114	332	113	119	56	97	60	99	50	74	19	51	13	16	-	-	21	64
2015	관악구	성현동	129	129	17	37	78	83	33	46	12	25	35	46	5	12	4	5	1	1	7	16
2015	관악구	청룡동	61	61	153	473	61	61	85	180	70	149	75	151	31	145	58	98	-	-	32	71
2015	관악구	난곡동	141	141	26	69	111	114	23	30	21	39	44	62	7	22	7	8	-	-	17	35
2015	관악구	삼성동	177	177	57	90	117	123	29	37	18	23	34	40	1	2	21	29	1	3	8	13
2015	관악구	미성동	157	157	70	211	158	163	33	46	33	59	50	73	13	34	35	59	5	48	19	33
2015	서초구	소계	418	1,036	2,459	11,490	482	714	1,503	3,818	686	2,258	634	1,551	1,022	3,994	725	1,758	147	3,194	466	1,455
2015	서초구	서초1동	12	12	164	685	12	12	126	288	35	90	42	86	89	288	14	41	6	17	34	110
2015	서초구	서초2동	8	8	191	1,179	10	10	172	437	32	146	50	143	95	440	27	47	11	108	43	129
2015	서초구	서초3동	22	22	415	2,094	30	38	209	888	110	353	43	89	155	525	28	58	29	603	51	153
2015	서초구	서초4동	3	3	170	1,073	4	4	90	235	81	497	35	160	81	515	27	173	5	1,315	39	170
2015	서초구	잠원동	5	5	180	736	21	21	100	232	62	135	31	73	46	163	7	7	9	68	24	79
2015	서초구	반포본동	3	3	22	72	1	1	28	43	15	25	20	38	17	58	54	59	3	13	14	34
2015	서초구	반포1동	5	5	95	323	10	10	89	313	37	91	48	141	43	125	24	64	4	15	27	64
2015	서초구	반포2동	3	3	7	34	7	9	38	80	1	1	22	55	8	28	10	14	-	-	16	39
2015	서초구	반포3동	9	9	40	313	4	4	59	97	8	18	19	57	18	100	24	42	1	1	12	38
2015	서초구	반포4동	9	9	137	903	6	17	35	101	36	163	32	118	92	495	371	922	10	96	40	219
2015	서초구	방배본동	9	9	108	369	19	42	45	75	34	86	50	84	44	150	11	17	5	17	20	48
2015	서초구	방배1동	25	25	98	336	20	22	69	141	34	86	37	129	40	142	9	16	2	18	18	60
2015	서초구	방배2동	58	58	149	786	54	54	85	161	47	164	40	60	46	203	16	61	6	17	14	28
2015	서초구	방배3동	27	256	36	121	34	43	46	77	7	13	25	31	20	75	6	10	3	519	12	31
2015	서초구	방배4동	34	34	113	353	34	46	98	159	19	30	57	102	36	110	10	20	9	73	33	77
2015	서초구	양재1동	98	177	208	849	100	104	86	180	70	238	46	128	100	329	13	31	16	225	29	73
2015	서초구	양재2동	50	219	293	1,016	68	229	106	269	56	115	35	50	85	228	70	172	28	89	39	102
2015	서초구	내곡동	38	179	33	248	48	48	22	42	2	7	2	7	7	20	4	4	-	-	1	1
2015	강남구	소계	1,676	2,449	3,905	20,099	709	942	2,565	8,124	1,046	3,473	1,182	5,784	1,672	7,180	1,094	4,035	392	9,929	679	2,220
2015	강남구	신사동	15	15	261	1,344	4	4	105	311	85	328	79	289	140	777	242	933	30	136	51	204
2015	강남구	논현1동	26	26	318	1,511	18	19	193	421	102	355	98	320	103	451	45	85	19	821	32	105
2015	강남구	논현2동	28	28	350	1,765	5	5	139	510	102	314	68	244	128	457	29	246	29	563	58	191
2015	강남구	삼성1동	32	32	254	1,532	15	27	97	300	46	172	37	133	114	645	125	378	25	694	32	140
2015	강남구	삼성2동	20	20	158	780	18	23	167	511	33	89	56	142	90	322	25	64	17	446	39	150
2015	강남구	대치1동	7	7	46	266	2	2	67	124	7	13	29	191	25	118	9	10	1	4	19	80
2015	강남구	대치4동	27	27	238	1,118	8	9	188	686	56	177	78	243	102	369	23	45	18	331	51	156
2015	강남구	역삼1동	40	40	866	4,447	15	191	580	2,744	237	869	147	623	387	1,678	145	594	77	1,329	116	405
2015	강남구	역삼2동	40	40	170	692	11	11	185	516	21	54	35	76	86	272	21	54	8	324	31	84
2015	강남구	도곡1동	26	26	78	456	14	19	81	188	20	55	28	51	42	135	17	53	8	212	21	62
2015	강남구	도곡2동	11	146	96	560	1	5	88	220	26	69	19	78	40	168	15	79	14	141	13	58
2015	강남구	개포1동	97	97	13	27	38	38	42	67	-	-	20	26	4	7	2	2	-	-	5	5
2015	강남구	개포4동	101	101	101	277	42	56	53	84	19	35	32	45	31	72	11	18	20	80	22	36
2015	강남구	일원본동	57	57	15	87	22	22	37	62	4	8	21	35	10	43	3	3	2	3	11	19
2015	강남구	일원1동	729	729	80	257	326	326	20	29	27	56	20	30	14	36	6	11	1	1	13	30
2015	강남구	일원2동	57	57	34	78	21	21	25	45	4	9	13	23	10	30	3	3	3	3	7	15
2015	강남구	수서동	87	457	92	577	34	43	48	122	15	43	16	30	22	86	3	4	6	18	13	34
2015	강남구	세곡동	157	425	51	196	69	69	41	57	10	21	13	27	12	32	-	-	1	2	4	26
2015	강남구	압구정동	8	8	224	1,601	4	4	89	256	98	337	141	1,243	111	614	186	732	44	1,633	45	159
2015	강남구	청담동	22	22	185	1,182	5	5	122	292	73	271	141	1,762	100	470	85	393	48	2,519	31	81
2015	강남구	대치2동	28	28	219	1,200	14	18	147	491	41	155	58	130	87	364	96	325	20	667	49	139
2015	강남구	개포2동	61	61	56	146	23	25	51	88	20	43	33	43	14	34	3	3	1	2	16	41
2015	송파구	소계	2,672	5,457	2,497	9,344	2,692	3,008	1,464	2,721	899	1,921	1,026	1,961	746	2,657	903	2,478	105	2,810	509	1,327
2015	송파구	풍납1동	60	206	67	133	69	76	24	30	21	33	33	41	7	14	8	9	1	1	14	22
2015	송파구	풍납2동	104	392	54	193	69	71	43	61	18	35	32	67	21	43	11	22	1	1	12	31
2015	송파구	거여1동	100	100	45	102	93	93	19	26	17	26	31	47	14	27	7	8	2	62	9	22
2015	송파구	거여2동	145	145	61	177	102	102	42	55	32	53	41	50	16	41	3	3	-	-	14	34
2015	송파구	마천1동	140	285	71	131	209	216	34	42	37	49	34	41	11	22	9	19	-	-	10	17
2015	송파구	마천2동	127	533	101	209	111	111	27	38	26	41	38	48	13	27	43	69	2	19	14	21
2015	송파구	방이1동	40	258	101	510	45	45	39	73	37	58	36	58	34	118	8	9	9	639	12	26
2015	송파구	방이2동	94	246	247	1,060	79	135	101	268	111	323	39	58	46	178	17	26	7	180	27	65
2015	송파구	오륜동	5	5	14	221	2	2	20	30	1	2	14	37	15	73	57	62	-	-	9	25
2015	송파구	오금동	980	980	111	423	159	163	58	81	44	84	51	83	45	101	20	189	6	52	21	45
2015	송파구	송파1동	64	64	125	425	449	449	71	124	57	107	59	97	39	158	18	30	6	24	20	42
2015	송파구	송파2동	48	48	29	72	39	39	44	62	11	23	32	55	26	67	13	20	2	6	29	65
2015	송파구	석촌동	105	105	198	655	115	316	94	147	93	139	70	103	40	123	21	52	9	40	31	62
2015	송파구	삼전동	97	365	124	408	104	112	69	122	46	79	75	148	28	85	10	11	3	20	33	89
2015	송파구	가락본동	69	69	247	943	85	90	90	188	90	225	51	79	63	220	31	104	16	830	30	81
2015	송파구	가락1동	2	2	53	201	8	8	6	12	-	-	-	-	1	6	-	-	-	-	4	9
2015	송파구	가락2동	82	251	93	304	86	95	66	97	37	75	68	122	29	64	36	41	7	599	23	50
2015	송파구	문정1동	52	52	74	232	73	73	60	122	11	20	43	73	28	63	41	110	4	149	15	32
2015	송파구	문정2동	13	13	74	308	14	19	119	267	13	24	25	74	37	136	123	272	9	73	23	71
2015	송파구	장지동	161	1,154	75	209	151	151	52	84	27	50	46	70	27	62	4	5	2	7	18	43
2015	송파구	위례동	15	15	6	23	31	31	21	32	1	2	3	9	3	9	-	-	-	-	2	10
2015	송파구	잠실본동	54	54	317	1,243	61	70	100	243	148	387	89	227	61	252	30	51	10	41	45	114
2015	송파구	잠실4동	40	40	14	28	21	21	47	82	5	10	19	57	8	19	1	2	-	-	11	30
2015	송파구	잠실6동	12	12	123	729	475	475	52	116	10	43	33	111	66	391	131	626	6	58	32	90
2015	송파구	잠실7동	-	-	-	-	3	6	16	26	-	-	9	11	4	12	8	9	-	-	5	8
2015	송파구	잠실2동	33	33	21	55	17	17	64	124	1	4	28	88	22	71	49	95	-	-	17	48
2015	송파구	잠실3동	30	30	52	350	22	22	86	169	5	29	27	107	42	275	204	634	3	9	29	175
2015	강동구	소계	3,436	5,402	1,774	5,484	2,027	2,172	966	1,512	884	1,835	847	1,282	471	1,376	642	1,148	57	1,376	384	882
2015	강동구	강일동	187	602	26	120	131	131	22	33	7	27	18	39	16	60	2	4	-	-	10	37
2015	강동구	상일동	151	151	66	191	141	141	46	74	34	68	17	20	14	31	2	3	1	4	10	23
2015	강동구	명일1동	89	89	108	354	70	77	56	91	34	67	62	96	44	103	63	94	2	41	36	72
2015	강동구	명일2동	31	31	60	238	29	29	37	52	24	48	31	73	26	103	63	79	4	8	26	55
2015	강동구	고덕1동	77	77	32	58	75	85	34	43	16	23	18	20	4	8	1	1	-	-	8	14
2015	강동구	고덕2동	1,239	1,239	46	116	97	102	24	30	13	20	18	19	3	7	8	10	-	-	16	24
2015	강동구	암사2동	90	398	52	182	85	86	39	56	13	29	26	42	16	39	4	5	5	295	10	21
2015	강동구	암사3동	89	89	16	39	76	80	25	47	3	8	18	36	3	9	9	14	-	-	10	23
2015	강동구	천호1동	201	340	70	188	148	156	47	69	37	68	58	77	18	47	23	42	1	2	16	31
2015	강동구	천호3동	116	265	102	297	116	118	57	85	78	187	50	92	31	107	69	105	6	15	25	65
2015	강동구	성내1동	72	72	130	433	81	97	43	80	44	82	27	31	47	158	6	8	9	662	24	48
2015	강동구	성내2동	112	399	133	385	88	100	77	112	70	114	79	101	37	118	11	15	3	7	26	51
2015	강동구	성내3동	119	119	183	602	88	91	73	128	104	195	73	118	56	155	37	61	5	22	37	106
2015	강동구	둔촌1동	61	61	1	2	45	45	44	59	-	-	10	11	5	7	28	31	-	-	5	11
2015	강동구	둔촌2동	116	388	92	380	128	129	57	78	39	54	57	70	27	67	13	22	4	220	18	38
2015	강동구	암사1동	208	381	119	246	208	242	56	75	62	101	82	99	20	47	28	42	3	6	28	60
2015	강동구	천호2동	165	224	269	805	175	196	91	135	145	361	84	166	54	165	231	547	5	27	39	115
2015	강동구	길동	313	477	269	848	246	267	138	265	161	383	119	172	50	145	44	65	9	67	40	88
