기간	자치구	동	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10
2014	양천구	신월6동	955	1,130	48	128	82	82	22	28	22	33	22	25	16	23	3	7	1	10	11	21
2014	양천구	신월7동	214	990	81	183	206	216	32	42	23	54	41	58	13	17	12	28	1	3	25	49
2014	양천구	신정1동	28	28	93	276	21	21	53	77	46	98	34	55	18	24	22	60	-	-	5	30
2014	양천구	신정2동	44	44	56	227	58	64	43	75	17	29	46	61	14	16	11	39	-	-	5	6
2014	양천구	신정3동	267	267	67	196	236	247	63	92	43	79	60	82	25	37	17	51	-	-	42	129
2014	양천구	신정6동	30	30	21	73	15	15	45	61	2	5	16	42	12	15	9	30	-	-	9	20
2014	양천구	신정7동	130	130	47	132	87	87	36	51	13	36	34	57	13	13	8	20	-	-	12	45
2014	양천구	목5동	21	21	54	243	20	20	103	163	19	38	41	100	36	47	26	94	1	1	14	74
2014	양천구	신정4동	135	231	173	563	174	184	93	206	96	203	89	147	68	160	50	137	3	19	31	82
2014	강서구	소계	3,774	8,228	1,889	6,420	2,225	2,350	1,004	1,641	933	1,919	840	1,430	621	1,323	422	1,433	44	605	373	738
2014	강서구	염창동	151	725	109	419	114	134	69	99	37	91	47	61	13	14	36	99	5	155	13	25
2014	강서구	등촌1동	81	248	126	436	77	77	66	101	48	94	34	73	40	74	31	119	5	19	15	34
2014	강서구	등촌2동	81	302	33	101	54	54	24	30	21	37	19	27	4	6	10	22	-	-	8	13
2014	강서구	등촌3동	196	389	130	731	127	133	61	134	39	105	45	101	135	281	44	187	11	330	27	49
2014	강서구	화곡본동	149	149	96	274	137	137	49	67	59	112	42	63	18	28	11	25	-	-	24	45
2014	강서구	화곡2동	68	68	24	59	94	111	22	26	18	35	31	46	9	15	7	11	2	4	19	39
2014	강서구	화곡3동	68	68	84	254	67	71	44	82	42	95	50	86	20	27	22	78	1	2	14	32
2014	강서구	화곡4동	88	88	101	228	120	125	37	48	67	105	57	86	24	35	14	36	1	3	18	30
2014	강서구	화곡6동	77	634	182	652	86	89	51	86	119	325	40	87	19	26	30	135	2	9	23	48
2014	강서구	화곡8동	109	109	71	195	102	102	61	80	31	64	52	87	24	35	13	40	1	2	19	33
2014	강서구	가양1동	141	628	85	337	78	78	38	120	23	54	23	38	7	10	21	75	5	10	12	20
2014	강서구	가양2동	48	48	27	49	66	66	18	28	8	12	16	32	27	47	4	20	-	-	7	25
2014	강서구	가양3동	127	127	19	73	81	81	13	25	3	6	16	36	9	19	3	24	3	54	10	20
2014	강서구	발산1동	198	919	81	270	168	175	56	94	25	45	47	94	30	46	27	63	1	2	26	44
2014	강서구	공항동	77	675	141	483	89	105	37	51	76	160	37	54	19	30	19	92	3	8	23	49
2014	강서구	방화1동	1,394	1,394	130	373	171	198	92	165	59	113	77	103	29	38	30	67	2	5	22	48
2014	강서구	방화2동	125	624	114	443	138	146	45	60	61	91	39	74	131	497	32	157	-	-	22	37
2014	강서구	방화3동	198	635	36	103	110	112	26	40	14	28	27	38	10	13	10	35	1	1	14	29
2014	강서구	화곡1동	235	235	211	597	228	238	115	195	152	282	84	130	41	66	35	106	1	1	37	66
2014	강서구	우장산동	163	163	89	343	118	118	80	110	31	65	57	114	12	16	23	42	-	-	20	52
2014	구로구	소계	2,725	3,856	1,804	5,521	1,709	1,914	757	1,136	760	1,564	663	1,097	516	1,070	400	1,237	85	634	456	983
2014	구로구	신도림동	86	86	128	581	80	82	59	99	18	53	43	122	71	331	43	209	4	12	26	64
2014	구로구	구로1동	105	105	16	46	64	69	23	37	18	32	18	40	3	4	7	22	-	-	6	12
2014	구로구	구로3동	64	64	272	1,231	60	60	119	230	96	318	38	99	10	20	100	394	28	486	40	99
2014	구로구	구로4동	48	48	152	327	86	86	72	91	88	155	61	82	33	50	20	47	2	4	48	86
2014	구로구	구로5동	1,167	1,403	222	689	115	146	89	136	71	170	42	94	219	387	44	158	7	14	34	80
2014	구로구	고척1동	124	278	120	425	117	118	27	34	67	139	38	63	65	103	23	49	3	7	29	58
2014	구로구	고척2동	135	135	86	225	150	150	39	57	33	51	55	65	23	27	20	43	3	4	20	47
2014	구로구	개봉2동	158	158	60	160	124	128	41	53	37	69	52	83	8	14	17	44	3	10	16	32
2014	구로구	개봉3동	99	99	61	153	122	122	33	48	36	49	44	55	12	19	10	20	1	1	18	43
2014	구로구	오류1동	77	77	75	174	74	74	32	41	38	75	36	64	13	24	9	29	1	1	20	65
2014	구로구	오류2동	202	426	79	218	203	351	45	72	21	42	46	94	4	8	21	49	4	7	20	52
2014	구로구	수궁동	151	560	70	150	137	141	31	58	22	37	30	35	4	9	11	24	2	7	23	48
2014	구로구	가리봉동	26	26	71	138	41	41	19	25	73	129	29	31	11	15	12	31	2	6	42	84
2014	구로구	구로2동	132	132	281	744	152	161	88	109	91	169	70	95	23	35	43	77	21	63	79	138
2014	구로구	개봉1동	151	259	111	260	184	185	40	46	51	76	61	75	17	24	20	41	4	12	35	75
2014	금천구	소계	1,102	3,098	1,375	4,312	1,279	1,456	493	784	535	955	428	607	570	1,775	305	969	116	1,034	357	659
2014	금천구	가산동	76	179	460	1,847	194	292	160	339	90	265	32	98	390	1,456	154	576	81	925	73	137
2014	금천구	독산1동	175	1,496	187	545	146	151	56	83	69	117	43	68	34	109	32	126	13	53	50	104
2014	금천구	독산2동	113	247	85	204	101	103	35	50	36	47	50	55	9	10	8	22	1	2	21	39
2014	금천구	독산3동	91	230	124	250	137	146	54	69	84	118	72	85	21	26	18	32	5	11	60	98
2014	금천구	독산4동	59	59	85	195	79	79	26	29	54	95	34	45	4	4	17	37	2	10	27	44
2014	금천구	시흥1동	152	318	248	817	160	177	68	89	120	197	80	122	74	123	42	114	7	14	48	87
2014	금천구	시흥2동	138	138	9	20	101	103	16	23	3	5	18	25	2	3	6	16	-	-	9	19
2014	금천구	시흥3동	72	205	71	184	115	159	25	32	20	29	15	18	7	7	7	8	5	16	18	36
2014	금천구	시흥4동	135	135	29	75	132	132	22	29	25	42	37	40	9	11	10	18	1	2	18	36
2014	금천구	시흥5동	91	91	77	175	114	114	31	41	34	40	47	51	20	26	11	20	1	1	33	59
2014	영등포구	소계	1,433	2,921	2,700	9,617	2,238	2,459	940	1,565	1,091	2,425	651	1,164	600	1,443	723	2,672	76	960	653	1,181
2014	영등포구	여의동	9	9	647	3,495	19	47	151	353	167	509	53	190	39	189	251	1,195	25	745	84	151
2014	영등포구	당산1동	32	32	217	533	67	95	68	115	161	288	40	58	8	12	54	108	2	3	34	48
2014	영등포구	당산2동	47	315	137	485	53	53	93	148	65	146	37	74	13	20	52	153	6	20	18	29
2014	영등포구	양평1동	52	285	132	380	1,081	1,123	47	72	36	68	19	26	6	17	30	61	7	52	20	33
2014	영등포구	양평2동	66	726	125	357	75	92	45	67	47	87	24	29	5	14	36	119	7	48	27	54
2014	영등포구	신길1동	51	51	85	233	71	71	38	50	42	70	48	59	27	32	11	17	-	-	43	75
2014	영등포구	신길3동	38	38	62	133	64	65	28	34	28	45	38	43	39	60	8	28	-	-	19	35
2014	영등포구	신길4동	36	87	30	66	51	54	21	27	25	52	26	28	2	2	1	2	-	-	23	34
2014	영등포구	신길5동	68	68	36	126	84	95	13	19	25	51	22	23	5	7	8	35	-	-	24	42
2014	영등포구	신길6동	100	100	85	271	69	71	62	81	32	70	39	57	11	24	22	67	2	3	32	56
2014	영등포구	신길7동	26	26	40	119	35	35	15	17	18	37	16	24	3	6	12	31	1	1	10	22
2014	영등포구	대림1동	50	50	79	176	55	55	33	37	49	71	46	53	19	32	10	22	-	-	29	46
2014	영등포구	대림2동	42	42	85	213	59	59	42	60	68	134	51	76	17	22	16	32	3	7	38	77
2014	영등포구	대림3동	614	614	124	347	139	156	59	99	71	123	51	66	6	10	16	37	7	34	38	93
2014	영등포구	영등포본동	64	64	84	283	92	92	38	59	37	70	31	83	115	300	24	121	-	-	36	73
2014	영등포구	영등포동	19	19	445	1,537	53	85	95	182	150	459	50	144	238	633	103	446	7	13	113	191
2014	영등포구	도림동	49	189	56	130	96	106	37	53	36	56	30	42	2	2	8	16	2	3	25	44
2014	영등포구	문래동	70	206	231	733	75	105	55	92	34	89	30	89	45	61	61	182	7	31	40	78
2014	동작구	소계	1,112	1,218	1,335	4,041	1,044	1,114	730	1,073	659	1,487	615	1,034	279	457	438	1,371	16	230	323	639
2014	동작구	노량진2동	29	29	68	180	45	46	31	44	50	90	30	42	19	22	25	60	-	-	25	46
2014	동작구	상도1동	108	108	119	351	97	97	76	110	61	136	57	128	21	40	55	136	4	8	28	53
2014	동작구	상도2동	62	62	92	249	66	72	70	100	34	57	43	69	22	34	17	34	-	-	17	30
2014	동작구	상도3동	94	94	52	137	76	76	36	45	22	46	41	63	20	34	10	25	-	-	16	27
2014	동작구	상도4동	140	140	53	133	114	114	34	44	21	42	38	47	16	21	16	29	-	-	15	29
2014	동작구	사당1동	56	56	154	459	78	80	74	130	82	193	47	88	25	79	36	123	1	21	21	45
2014	동작구	사당3동	84	84	50	147	64	83	40	54	21	37	35	48	7	10	17	38	1	2	13	24
2014	동작구	사당4동	48	48	35	72	49	50	20	30	15	28	27	42	13	15	7	18	1	5	9	14
2014	동작구	사당5동	57	57	20	43	45	47	19	28	8	12	25	29	4	5	6	12	1	11	12	23
2014	동작구	대방동	106	212	83	283	79	79	60	95	51	123	35	67	17	25	29	84	1	9	23	37
2014	동작구	신대방1동	52	52	59	194	57	73	42	58	29	50	42	52	32	42	15	30	2	6	21	43
2014	동작구	신대방2동	50	50	111	348	47	56	37	62	33	59	34	42	13	25	37	132	4	167	16	33
2014	동작구	흑석동	80	80	151	426	76	88	65	95	83	189	56	110	27	34	52	151	1	1	40	85
2014	동작구	노량진1동	82	82	155	583	76	76	67	87	58	173	51	97	25	40	84	344	-	-	49	122
2014	동작구	사당2동	64	64	133	436	75	77	59	91	91	252	54	110	18	31	32	155	-	-	18	28
2014	관악구	소계	2,137	3,011	1,926	5,955	1,760	1,852	862	1,472	1,032	2,327	852	1,560	564	1,077	436	1,465	16	112	448	961
2014	관악구	보라매동	93	93	93	291	79	81	39	57	44	80	48	67	136	323	18	52	-	-	18	52
2014	관악구	청림동	42	42	14	27	37	39	24	33	13	22	20	27	4	4	5	12	-	-	9	14
2014	관악구	행운동	80	80	94	277	60	62	55	157	53	127	62	167	24	47	30	79	-	-	21	40
2014	관악구	낙성대동	33	253	133	496	39	44	34	70	94	209	33	75	8	12	34	124	3	6	23	60
2014	관악구	중앙동	476	476	90	318	55	61	47	88	39	72	33	57	12	13	18	67	1	13	15	40
2014	관악구	인헌동	78	78	72	200	79	79	43	75	34	76	39	71	27	36	18	49	-	-	21	40
2014	관악구	남현동	43	43	84	322	40	44	29	42	46	150	24	45	16	21	18	80	3	4	6	17
2014	관악구	서원동	58	58	141	584	56	56	36	75	109	424	35	135	55	175	40	188	-	-	25	48
2014	관악구	신원동	53	53	61	129	39	39	29	36	31	54	36	46	11	14	10	19	1	2	22	37
2014	관악구	서림동	98	458	70	190	61	61	28	49	22	35	24	29	9	16	14	32	-	-	27	68
2014	관악구	신사동	68	68	84	260	79	92	55	81	41	85	58	96	14	19	10	30	2	24	26	62
2014	관악구	신림동	31	31	184	691	26	33	88	171	129	265	47	133	48	85	41	143	-	-	26	60
2014	관악구	난향동	66	66	12	28	57	57	12	23	6	9	16	26	2	2	3	13	-	-	10	19
2014	관악구	조원동	35	35	146	425	359	376	48	68	71	133	48	78	28	41	23	55	-	-	31	54
2014	관악구	대학동	54	54	183	483	54	54	36	54	83	201	42	76	5	6	66	232	1	4	25	71
2014	관악구	은천동	150	444	120	311	110	121	56	83	52	77	47	71	15	18	20	59	-	-	19	36
2014	관악구	성현동	134	134	20	55	81	88	34	49	14	26	34	45	9	9	7	20	-	-	15	36
2014	관악구	청룡동	61	61	159	459	62	62	81	144	75	148	71	140	68	127	37	138	1	11	20	42
2014	관악구	난곡동	141	141	34	96	107	108	24	30	21	41	45	57	13	15	6	15	1	5	33	63
2014	관악구	삼성동	183	183	61	96	117	123	27	38	21	26	37	39	22	31	2	16	-	-	31	53
2014	관악구	미성동	160	160	71	217	163	172	37	49	34	67	53	80	38	63	16	42	3	43	25	49
2014	서초구	소계	436	1,064	2,514	11,435	508	751	1,478	3,313	689	2,119	621	1,660	724	1,737	956	3,474	162	2,413	288	602
2014	서초구	서초1동	12	12	176	774	15	16	116	292	34	90	39	78	7	19	81	237	10	27	10	15
2014	서초구	서초2동	11	81	205	1,151	14	14	168	381	32	109	48	154	27	46	95	356	16	105	19	29
2014	서초구	서초3동	24	24	423	2,125	24	145	208	576	97	298	44	130	25	58	148	505	27	569	29	50
2014	서초구	서초4동	3	3	178	1,146	4	4	90	265	80	514	33	201	30	198	70	404	5	937	15	43
2014	서초구	잠원동	7	7	169	649	22	22	100	216	68	162	31	95	7	8	50	152	5	51	17	33
2014	서초구	반포본동	2	2	23	66	1	1	29	41	17	27	21	39	60	70	18	61	3	10	13	33
2014	서초구	반포1동	9	9	102	335	11	11	88	260	42	92	47	143	18	61	45	137	3	10	21	52
2014	서초구	반포2동	2	2	8	45	6	6	42	74	2	2	21	59	7	11	7	25	-	-	3	8
2014	서초구	반포3동	7	7	38	155	8	8	57	85	6	12	19	56	58	117	14	51	2	4	9	11
2014	서초구	반포4동	12	12	137	1,031	8	13	39	75	34	109	32	148	344	845	90	507	12	43	30	80
2014	서초구	방배본동	11	11	98	324	19	39	50	80	41	95	48	73	13	21	39	120	6	18	13	31
2014	서초구	방배1동	30	30	111	378	17	17	60	116	32	87	38	108	15	21	39	138	3	7	9	29
2014	서초구	방배2동	55	55	154	797	64	67	86	164	53	168	36	59	15	56	44	184	5	14	14	44
2014	서초구	방배3동	32	254	37	128	38	41	47	70	7	12	27	34	6	11	21	66	4	271	17	33
2014	서초구	방배4동	40	40	124	311	39	51	95	147	23	31	57	92	13	19	32	75	9	50	13	20
2014	서초구	양재1동	101	101	196	799	98	101	81	166	62	185	41	132	16	29	76	253	19	202	13	29
2014	서초구	양재2동	54	234	295	1,003	85	160	109	273	58	124	38	58	62	145	84	195	33	95	35	51
2014	서초구	내곡동	24	180	40	218	35	35	13	32	1	2	1	1	1	2	3	8	-	-	8	11
2014	강남구	소계	1,668	2,456	3,911	19,180	699	943	2,421	7,683	1,010	3,292	1,136	5,995	1,035	3,845	1,629	6,801	420	8,552	427	1,003
2014	강남구	신사동	6	6	232	1,209	18	21	93	258	74	286	79	336	216	904	153	787	43	251	17	41
2014	강남구	논현1동	20	20	320	1,496	29	52	172	387	105	375	94	374	40	93	105	458	21	392	31	64
2014	강남구	논현2동	18	18	347	1,758	20	20	135	446	102	270	66	269	30	159	123	473	36	574	32	79
2014	강남구	삼성1동	16	16	249	1,556	28	51	96	307	45	150	39	162	99	298	108	515	29	701	24	73
2014	강남구	삼성2동	18	18	164	761	31	176	156	439	27	69	61	155	13	22	78	267	21	417	21	49
2014	강남구	대치1동	3	3	55	262	6	6	63	111	8	12	30	225	13	19	23	136	1	6	6	15
2014	강남구	대치4동	12	12	242	1,085	21	21	163	729	58	179	71	198	25	51	97	365	22	437	14	26
2014	강남구	역삼1동	29	29	918	4,242	39	41	544	2,392	237	854	146	651	150	681	386	1,607	71	1,273	67	135
2014	강남구	역삼2동	36	36	178	695	26	26	180	542	22	49	30	77	20	41	89	295	14	283	22	50
2014	강남구	도곡1동	9	9	75	382	32	37	76	233	17	56	33	95	19	37	41	121	9	197	13	42
2014	강남구	도곡2동	20	160	102	482	4	6	80	208	30	83	19	60	5	8	41	170	17	149	11	25
2014	강남구	개포1동	66	66	14	33	64	70	42	68	-	-	20	23	3	3	5	7	-	-	13	20
2014	강남구	개포4동	214	214	101	293	63	75	56	102	24	42	34	48	9	32	24	62	28	109	10	24
2014	강남구	일원본동	41	41	17	130	39	39	36	51	3	6	20	35	2	3	8	56	-	-	11	34
2014	강남구	일원1동	833	833	81	218	28	28	19	28	30	55	18	38	8	12	15	39	-	-	14	26
2014	강남구	일원2동	55	67	31	79	24	24	26	50	5	8	12	19	5	5	8	15	2	2	3	11
2014	강남구	수서동	74	448	82	409	46	51	40	90	13	35	15	35	9	14	25	97	7	23	9	16
2014	강남구	세곡동	90	352	37	131	86	86	30	49	2	5	10	22	-	-	7	23	-	-	11	25
2014	강남구	압구정동	4	4	218	1,441	9	9	81	235	86	336	127	1,346	200	831	97	473	28	488	29	79
2014	강남구	청담동	13	13	178	1,136	19	21	122	361	62	260	122	1,661	80	445	94	441	47	917	21	70
2014	강남구	대치2동	20	20	215	1,225	26	28	145	494	44	123	56	120	86	184	86	353	23	2,331	34	70
2014	강남구	개포2동	71	71	55	157	41	55	66	103	16	39	34	46	3	3	16	41	1	2	14	29
2014	송파구	소계	2,661	5,252	2,473	8,669	2,470	2,628	1,469	2,539	964	2,050	983	1,940	817	2,029	668	2,299	119	1,345	402	1,079
2014	송파구	풍납1동	65	238	70	136	68	77	25	35	22	31	32	42	10	182	7	11	2	2	13	24
2014	송파구	풍납2동	112	364	62	241	59	83	45	66	20	45	30	59	14	26	16	38	2	5	16	41
2014	송파구	거여1동	93	93	47	112	72	72	20	23	20	39	29	37	8	10	14	23	2	8	11	19
2014	송파구	거여2동	164	164	65	187	119	130	47	57	35	56	45	48	4	4	16	28	3	9	15	25
2014	송파구	마천1동	135	264	64	112	145	155	37	51	35	45	36	44	11	15	11	30	-	-	26	68
2014	송파구	마천2동	136	550	97	237	135	138	31	45	27	53	38	53	43	69	10	22	2	38	23	44
2014	송파구	방이1동	43	250	104	497	43	43	40	76	40	77	39	63	8	11	36	110	8	476	4	7
2014	송파구	방이2동	94	257	255	987	61	69	93	240	113	298	38	61	17	29	35	163	10	48	13	73
2014	송파구	오륜동	5	5	11	175	4	4	22	50	1	3	14	41	58	65	14	81	-	-	8	12
2014	송파구	오금동	899	899	121	388	137	141	64	82	48	99	47	71	14	25	45	110	8	99	24	63
2014	송파구	송파1동	72	72	125	405	395	406	71	126	68	120	56	94	15	25	39	157	5	17	15	47
2014	송파구	송파2동	47	47	26	61	49	49	41	58	11	23	32	57	13	21	28	68	2	3	13	38
2014	송파구	석촌동	96	96	190	621	106	106	100	151	96	153	63	94	21	26	42	137	10	34	24	49
2014	송파구	삼전동	104	373	120	397	111	114	77	131	59	96	71	141	10	12	29	98	5	22	17	60
2014	송파구	가락본동	73	73	257	895	73	75	76	137	92	213	51	91	31	113	51	207	18	146	19	35
2014	송파구	가락1동	7	7	52	187	7	17	25	48	-	-	1	1	-	-	1	4	-	-	25	49
2014	송파구	가락2동	84	84	95	321	80	80	59	73	41	78	62	114	33	35	29	60	4	136	22	63
2014	송파구	문정1동	51	51	71	190	66	116	70	95	16	30	43	76	46	114	24	51	9	168	11	20
2014	송파구	문정2동	13	13	68	280	11	12	99	167	17	41	21	72	118	288	35	119	5	21	13	18
2014	송파구	장지동	171	1,155	78	206	169	169	64	123	30	51	41	58	5	7	21	50	4	15	18	78
2014	송파구	잠실본동	54	54	306	1,153	55	64	105	221	152	428	87	256	30	58	57	226	10	37	25	75
2014	송파구	잠실4동	49	49	14	35	26	26	51	90	5	11	20	75	-	-	9	25	-	-	6	36
2014	송파구	잠실6동	15	15	112	414	439	439	46	92	9	27	27	82	77	221	40	201	7	52	15	79
2014	송파구	잠실7동	-	-	-	-	3	6	15	21	-	-	8	9	8	8	3	8	-	-	6	10
2014	송파구	잠실2동	42	42	20	58	21	21	62	132	1	2	28	76	49	98	20	64	-	-	6	9
2014	송파구	잠실3동	37	37	43	374	16	16	84	149	6	31	24	125	174	567	36	208	3	9	14	37
2014	강동구	소계	3,493	5,354	1,879	5,690	2,145	2,349	978	1,436	944	2,012	841	1,333	661	1,235	457	1,348	64	1,767	360	750
2014	강동구	강일동	91	430	24	98	154	154	17	27	6	21	17	34	1	3	16	68	-	-	12	48
2014	강동구	상일동	226	226	70	206	148	149	51	76	38	86	22	28	4	6	16	29	-	-	27	51
2014	강동구	명일1동	111	111	117	392	90	95	55	87	38	74	60	103	70	103	38	82	3	54	13	22
2014	강동구	명일2동	32	32	58	232	26	26	33	47	25	65	33	92	63	81	24	108	4	16	11	25
2014	강동구	고덕1동	79	79	35	80	80	96	27	38	18	34	18	22	2	2	4	8	-	-	11	20
2014	강동구	고덕2동	1,262	1,262	47	106	132	138	38	43	17	27	20	23	6	8	5	9	1	1	19	33
2014	강동구	암사2동	92	283	55	189	77	86	40	60	18	37	24	45	6	8	16	48	4	295	14	28
2014	강동구	암사3동	92	92	17	38	69	77	26	49	3	9	18	42	9	12	4	11	-	-	8	15
2014	강동구	천호1동	222	391	74	175	157	171	46	63	34	53	59	85	27	52	23	69	1	2	30	59
2014	강동구	천호3동	123	284	114	310	111	114	64	83	74	179	54	100	76	107	19	88	3	9	26	46
2014	강동구	성내1동	78	78	137	469	89	105	45	63	45	82	25	26	8	14	45	163	9	404	15	33
2014	강동구	성내2동	114	409	137	373	111	138	80	114	77	120	77	112	15	16	36	99	3	13	25	61
2014	강동구	성내3동	123	123	194	629	91	97	72	111	106	202	69	118	40	61	49	127	10	62	8	15
2014	강동구	둔촌1동	56	56	2	4	40	40	43	52	1	3	12	14	34	50	6	11	-	-	10	15
2014	강동구	둔촌2동	123	416	114	379	129	134	56	73	44	65	59	77	13	17	28	63	7	800	15	68
2014	강동구	암사1동	208	405	124	283	193	236	60	89	72	133	81	102	30	40	26	60	4	32	31	54
2014	강동구	천호2동	152	206	283	852	192	221	88	117	158	413	80	142	216	591	53	164	5	24	56	97
2014	강동구	길동	309	471	277	875	256	272	137	244	170	409	113	168	41	64	49	141	10	55	29	60
